A002,R051,02-00-00,03-02-13,03:00:00,REGULAR,004015212,001383279
A002,R051,02-00-00,03-03-13,03:00:00,REGULAR,004016163,001383592
A002,R051,02-00-00,03-04-13,03:00:00,REGULAR,004016927,001383829
A002,R051,02-00-00,03-05-13,03:00:00,REGULAR,004018518,001384377
A002,R051,02-00-00,03-06-13,03:00:00,REGULAR,004020141,001384909
A002,R051,02-00-00,03-07-13,03:00:00,REGULAR,004021771,001385496
A002,R051,02-00-00,03-08-13,03:00:00,REGULAR,004023360,001386068
A002,R051,02-00-01,03-02-13,03:00:00,REGULAR,003822658,000828638
A002,R051,02-00-01,03-03-13,03:00:00,REGULAR,003823478,000828891
A002,R051,02-00-01,03-04-13,03:00:00,REGULAR,003824044,000829041
A002,R051,02-00-01,03-05-13,03:00:00,REGULAR,003825333,000829348
A002,R051,02-00-01,03-06-13,03:00:00,REGULAR,003826649,000829636
A002,R051,02-00-01,03-07-13,03:00:00,REGULAR,003827891,000829966
A002,R051,02-00-01,03-08-13,03:00:00,REGULAR,003829132,000830236
A002,R051,02-03-00,03-02-13,03:00:00,REGULAR,000070519,000249098
A002,R051,02-03-00,03-03-13,03:00:00,REGULAR,000070947,000250740
A002,R051,02-03-00,03-04-13,03:00:00,REGULAR,000071279,000251955
A002,R051,02-03-00,03-05-13,03:00:00,REGULAR,000071886,000254210
A002,R051,02-03-00,03-06-13,03:00:00,REGULAR,000072540,000256577
A002,R051,02-03-00,03-07-13,03:00:00,REGULAR,000073145,000258815
A002,R051,02-03-00,03-08-13,03:00:00,REGULAR,000073730,000261158
A002,R051,02-03-01,03-02-13,03:00:00,REGULAR,003647504,005691142
A002,R051,02-03-01,03-03-13,03:00:00,REGULAR,003648596,005693141
A002,R051,02-03-01,03-04-13,03:00:00,REGULAR,003649484,005694607
A002,R051,02-03-01,03-05-13,03:00:00,REGULAR,003650863,005696898
A002,R051,02-03-01,03-06-13,03:00:00,REGULAR,003652226,005699228
A002,R051,02-03-01,03-07-13,03:00:00,REGULAR,003653550,005701609
A002,R051,02-03-01,03-08-13,03:00:00,REGULAR,003654903,005704081
A002,R051,02-03-02,03-02-13,03:00:00,REGULAR,003381942,004688101
A002,R051,02-03-02,03-03-13,03:00:00,REGULAR,003382970,004689442
A002,R051,02-03-02,03-04-13,03:00:00,REGULAR,003383861,004690453
A002,R051,02-03-02,03-05-13,03:00:00,REGULAR,003385208,004692423
A002,R051,02-03-02,03-06-13,03:00:00,REGULAR,003386617,004694474
A002,R051,02-03-02,03-07-13,03:00:00,REGULAR,003387988,004696566
A002,R051,02-03-02,03-08-13,03:00:00,REGULAR,003389388,004698608
A002,R051,02-03-03,03-02-13,03:00:00,REGULAR,003061632,003891734
A002,R051,02-03-03,03-03-13,03:00:00,REGULAR,003062690,003892596
A002,R051,02-03-03,03-04-13,03:00:00,REGULAR,003063639,003893269
A002,R051,02-03-03,03-05-13,03:00:00,REGULAR,003064993,003894819
A002,R051,02-03-03,03-06-13,03:00:00,REGULAR,003066410,003896425
A002,R051,02-03-03,03-07-13,03:00:00,REGULAR,003067722,003898010
A002,R051,02-03-03,03-08-13,03:00:00,REGULAR,003069073,003899638
A002,R051,02-03-04,03-02-13,03:00:00,REGULAR,003955127,002400622
A002,R051,02-03-04,03-03-13,03:00:00,REGULAR,003956428,002400986
A002,R051,02-03-04,03-04-13,03:00:00,REGULAR,003957933,002401255
A002,R051,02-03-04,03-05-13,03:00:00,REGULAR,003959586,002401890
A002,R051,02-03-04,03-06-13,03:00:00,REGULAR,003961314,002402611
A002,R051,02-03-04,03-07-13,03:00:00,REGULAR,003963022,002403335
A002,R051,02-03-04,03-08-13,03:00:00,REGULAR,003964706,002404010
A002,R051,02-03-05,03-02-13,03:00:00,REGULAR,006518695,001073461
A002,R051,02-03-05,03-03-13,03:00:00,REGULAR,006520556,001073572
A002,R051,02-03-05,03-04-13,03:00:00,REGULAR,006520691,001073650
A002,R051,02-03-05,03-05-13,03:00:00,REGULAR,006523447,001073800
