A002,R051,02-00-00,06-08-13,00:00:00,REGULAR,004153504,001427135
A002,R051,02-00-00,06-09-13,00:00:00,REGULAR,004154523,001427401
A002,R051,02-00-00,06-10-13,00:00:00,REGULAR,004155303,001427624
A002,R051,02-00-00,06-11-13,00:00:00,REGULAR,004156841,001428135
A002,R051,02-00-00,06-12-13,00:00:00,REGULAR,004158529,001428662
A002,R051,02-00-00,06-13-13,00:00:00,REGULAR,004160236,001429179
A002,R051,02-00-00,06-14-13,00:00:00,REGULAR,004161739,001429687
A002,R051,02-00-01,06-08-13,00:00:00,REGULAR,003933328,000854346
A002,R051,02-00-01,06-09-13,00:00:00,REGULAR,003934109,000854532
A002,R051,02-00-01,06-10-13,00:00:00,REGULAR,003934737,000854672
A002,R051,02-00-01,06-11-13,00:00:00,REGULAR,003936020,000854995
A002,R051,02-00-01,06-12-13,00:00:00,REGULAR,003937383,000855283
A002,R051,02-00-01,06-13-13,00:00:00,REGULAR,003938707,000855620
A002,R051,02-00-01,06-14-13,00:00:00,REGULAR,003939923,000855902
A002,R051,02-03-00,06-08-13,00:00:00,REGULAR,000126197,000449185
A002,R051,02-03-00,06-09-13,00:00:00,REGULAR,000126598,000450809
A002,R051,02-03-00,06-10-13,00:00:00,REGULAR,000126969,000451992
A002,R051,02-03-00,06-11-13,00:00:00,REGULAR,000127543,000454420
A002,R051,02-03-00,06-12-13,00:00:00,REGULAR,000128140,000456785
A002,R051,02-03-00,06-13-13,00:00:00,REGULAR,000128743,000459093
A002,R051,02-03-00,06-14-13,00:00:00,REGULAR,000129350,000461399
A002,R051,02-03-01,06-08-13,00:00:00,REGULAR,003775986,005901912
A002,R051,02-03-01,06-09-13,00:00:00,REGULAR,003777124,005903629
A002,R051,02-03-01,06-10-13,00:00:00,REGULAR,003778073,005905116
A002,R051,02-03-01,06-11-13,00:00:00,REGULAR,003779417,005907588
A002,R051,02-03-01,06-12-13,00:00:00,REGULAR,003780755,005910138
A002,R051,02-03-01,06-13-13,00:00:00,REGULAR,003782142,005912631
A002,R051,02-03-01,06-14-13,00:00:00,REGULAR,003783583,005915019
A002,R051,02-03-02,06-08-13,00:00:00,REGULAR,003509628,004861033
A002,R051,02-03-02,06-09-13,00:00:00,REGULAR,003510720,004862152
A002,R051,02-03-02,06-10-13,00:00:00,REGULAR,003511570,004863192
A002,R051,02-03-02,06-11-13,00:00:00,REGULAR,003512966,004865225
A002,R051,02-03-02,06-12-13,00:00:00,REGULAR,003514426,004867216
A002,R051,02-03-02,06-13-13,00:00:00,REGULAR,003515830,004869308
A002,R051,02-03-02,06-14-13,00:00:00,REGULAR,003517264,004871251
A002,R051,02-03-03,06-08-13,00:00:00,REGULAR,003185659,004021909
A002,R051,02-03-03,06-09-13,00:00:00,REGULAR,003186588,004022710
A002,R051,02-03-03,06-10-13,00:00:00,REGULAR,003187305,004023317
A002,R051,02-03-03,06-11-13,00:00:00,REGULAR,003188692,004024741
A002,R051,02-03-03,06-12-13,00:00:00,REGULAR,003190198,004026293
A002,R051,02-03-03,06-13-13,00:00:00,REGULAR,003191630,004027964
A002,R051,02-03-03,06-14-13,00:00:00,REGULAR,003192959,004029441
A002,R051,02-03-04,06-08-13,00:00:00,REGULAR,004107789,002459574
A002,R051,02-03-04,06-09-13,00:00:00,REGULAR,004108897,002459983
A002,R051,02-03-04,06-10-13,00:00:00,REGULAR,004109773,002460347
A002,R051,02-03-04,06-11-13,00:00:00,REGULAR,004111452,002461019
A002,R051,02-03-04,06-12-13,00:00:00,REGULAR,004113273,002461700
A002,R051,02-03-04,06-13-13,00:00:00,REGULAR,004115058,002462487
A002,R051,02-03-04,06-14-13,00:00:00,REGULAR,004116798,002463133
A002,R051,02-03-05,06-08-13,00:00:00,REGULAR,006735175,001087443
A002,R051,02-03-05,06-09-13,00:00:00,REGULAR,006736973,001087542
A002,R051,02-03-05,06-10-13,00:00:00,REGULAR,006738274,001087649
A002,R051,02-03-05,06-11-13,00:00:00,REGULAR,006740698,001087797
A002,R051,02-03-05,06-12-13,00:00:00,REGULAR,006742615,001087947
A002,R051,02-03-05,06-13-13,00:00:00,REGULAR,006745284,001088112
A002,R051,02-03-05,06-14-13,00:00:00,REGULAR,006747846,001088276
A002,R051,02-03-06,06-08-13,00:00:00,REGULAR,005203608,000442677
A002,R051,02-03-06,06-09-13,00:00:00,REGULAR,005204792,000442696
A002,R051,02-03-06,06-10-13,00:00:00,REGULAR,005205758,000442720
A002,R051,02-03-06,06-11-13,00:00:00,REGULAR,005207834,000442731
A002,R051,02-03-06,06-12-13,00:00:00,REGULAR,005210209,000442746
A002,R051,02-03-06,06-13-13,00:00:00,REGULAR,005212560,000442774
A002,R051,02-03-06,06-14-13,00:00:00,REGULAR,005214669,000442803
A002,R051,02-05-00,06-08-13,00:00:00,REGULAR,000000958,000000000
A002,R051,02-05-00,06-09-13,00:00:00,REGULAR,000000958,000000000
A002,R051,02-05-00,06-10-13,00:00:00,REGULAR,000000959,000000000
A002,R051,02-05-00,06-11-13,00:00:00,REGULAR,000000959,000000000
A002,R051,02-05-00,06-12-13,00:00:00,REGULAR,000000959,000000000
A002,R051,02-05-00,06-13-13,00:00:00,REGULAR,000000959,000000000
A002,R051,02-05-00,06-14-13,00:00:00,REGULAR,000000959,000000000
A002,R051,02-05-01,06-08-13,00:00:00,REGULAR,000000000,000000500
A002,R051,02-05-01,06-09-13,00:00:00,REGULAR,000000000,000000500
A002,R051,02-05-01,06-10-13,00:00:00,REGULAR,000000000,000000500
A002,R051,02-05-01,06-11-13,00:00:00,REGULAR,000000000,000000500
A002,R051,02-05-01,06-12-13,00:00:00,REGULAR,000000000,000000500
A002,R051,02-05-01,06-13-13,00:00:00,REGULAR,000000000,000000500
A002,R051,02-05-01,06-14-13,00:00:00,REGULAR,000000000,000000500
A002,R051,02-06-00,06-08-13,00:00:00,REGULAR,004347009,000117170
A002,R051,02-06-00,06-09-13,00:00:00,REGULAR,004348263,000117195
A002,R051,02-06-00,06-10-13,00:00:00,REGULAR,004349307,000117221
A002,R051,02-06-00,06-11-13,00:00:00,REGULAR,004351528,000117242
A002,R051,02-06-00,06-12-13,00:00:00,REGULAR,004353944,000117267
A002,R051,02-06-00,06-13-13,00:00:00,REGULAR,004356323,000117302
A002,R051,02-06-00,06-14-13,00:00:00,REGULAR,004358546,000117328
A006,R079,00-00-00,06-08-13,02:00:00,REGULAR,000393594,000750356
A006,R079,00-00-00,06-09-13,02:00:00,REGULAR,000395134,000752460
A006,R079,00-00-00,06-10-13,02:00:00,REGULAR,000396108,000754340
A006,R079,00-00-00,06-11-13,02:00:00,REGULAR,000397995,000757987
A006,R079,00-00-00,06-12-13,02:00:00,REGULAR,000400078,000762096
A006,R079,00-00-00,06-13-13,02:00:00,REGULAR,000402309,000766193
A006,R079,00-00-00,06-14-13,02:00:00,REGULAR,000404369,000769678
A006,R079,00-00-01,06-08-13,02:00:00,REGULAR,001681192,001229273
A006,R079,00-00-01,06-09-13,02:00:00,REGULAR,001682537,001230037
A006,R079,00-00-01,06-10-13,02:00:00,REGULAR,001683436,001230789
A006,R079,00-00-01,06-11-13,02:00:00,REGULAR,001685308,001231950
A006,R079,00-00-01,06-12-13,02:00:00,REGULAR,001687470,001233341
A006,R079,00-00-01,06-13-13,02:00:00,REGULAR,001689716,001234820
A006,R079,00-00-01,06-14-13,02:00:00,REGULAR,001691737,001236019
A006,R079,00-00-02,06-08-13,02:00:00,REGULAR,005921328,002690848
A006,R079,00-00-02,06-09-13,02:00:00,REGULAR,005922304,002691253
A006,R079,00-00-02,06-10-13,02:00:00,REGULAR,005923030,002691623
A006,R079,00-00-02,06-11-13,02:00:00,REGULAR,005924567,002692205
A006,R079,00-00-02,06-12-13,02:00:00,REGULAR,005926223,002692975
A006,R079,00-00-02,06-13-13,02:00:00,REGULAR,005928074,002693701
A006,R079,00-00-02,06-14-13,02:00:00,REGULAR,005929708,002694312
A006,R079,00-00-03,06-08-13,02:00:00,REGULAR,000849583,000345415
A006,R079,00-00-03,06-09-13,02:00:00,REGULAR,000850413,000345690
A006,R079,00-00-03,06-10-13,02:00:00,REGULAR,000851088,000345894
A006,R079,00-00-03,06-11-13,02:00:00,REGULAR,000852363,000346372
A006,R079,00-00-03,06-12-13,02:00:00,REGULAR,000853656,000346909
A006,R079,00-00-03,06-13-13,02:00:00,REGULAR,000855099,000347519
A006,R079,00-00-03,06-14-13,02:00:00,REGULAR,000856375,000347998
A006,R079,00-00-04,06-08-13,02:00:00,REGULAR,005586873,002550416
A006,R079,00-00-04,06-09-13,02:00:00,REGULAR,005587741,002550684
A006,R079,00-00-04,06-10-13,02:00:00,REGULAR,005588454,002550912
A006,R079,00-00-04,06-11-13,02:00:00,REGULAR,005589764,002551427
A006,R079,00-00-04,06-12-13,02:00:00,REGULAR,005591098,002551956
A006,R079,00-00-04,06-13-13,02:00:00,REGULAR,005592559,002552495
A006,R079,00-00-04,06-14-13,02:00:00,REGULAR,005593869,002552963
A006,R079,00-03-00,06-08-13,02:00:00,REGULAR,006450055,003020596
A006,R079,00-03-00,06-09-13,02:00:00,REGULAR,006450976,003020975
A006,R079,00-03-00,06-10-13,02:00:00,REGULAR,006451791,003021332
A006,R079,00-03-00,06-11-13,02:00:00,REGULAR,006453441,003021885
A006,R079,00-03-00,06-12-13,02:00:00,REGULAR,006455223,003022500
A006,R079,00-03-00,06-13-13,02:00:00,REGULAR,006457087,003023237
A006,R079,00-03-00,06-14-13,02:00:00,REGULAR,006458668,003023749
A006,R079,00-03-01,06-08-13,02:00:00,REGULAR,006118503,003487112
A006,R079,00-03-01,06-09-13,02:00:00,REGULAR,006119696,003487811
A006,R079,00-03-01,06-10-13,02:00:00,REGULAR,006120718,003488656
A006,R079,00-03-01,06-11-13,02:00:00,REGULAR,006122828,003489714
A006,R079,00-03-01,06-12-13,02:00:00,REGULAR,006125232,003490905
A006,R079,00-03-01,06-13-13,02:00:00,REGULAR,006127657,003492194
A006,R079,00-03-01,06-14-13,02:00:00,REGULAR,006129813,003493150
A006,R079,00-03-02,06-08-13,02:00:00,REGULAR,011122954,012132642
A006,R079,00-03-02,06-09-13,02:00:00,REGULAR,011124434,012134098
A006,R079,00-03-02,06-10-13,02:00:00,REGULAR,011125480,012135437
A006,R079,00-03-02,06-11-13,02:00:00,REGULAR,011128091,012137449
A006,R079,00-03-02,06-12-13,02:00:00,REGULAR,011130401,012139702
A006,R079,00-03-02,06-13-13,02:00:00,REGULAR,011133280,012142046
A006,R079,00-03-02,06-14-13,02:00:00,REGULAR,011135850,012144026
