A002,R051,02-00-00,04-20-13,00:00:00,REGULAR,004084276,001405308
A002,R051,02-00-00,04-21-13,00:00:00,REGULAR,004085286,001405578
A002,R051,02-00-00,04-22-13,00:00:00,REGULAR,004085669,001405820
A002,R051,02-00-00,04-23-13,00:00:00,REGULAR,004087164,001406335
A002,R051,02-00-00,04-24-13,00:00:00,REGULAR,004088879,001406839
A002,R051,02-00-00,04-25-13,00:00:00,REGULAR,004090535,001407365
A002,R051,02-00-00,04-26-13,00:00:00,REGULAR,004092314,001407859
A002,R051,02-00-01,04-20-13,00:00:00,REGULAR,003878129,000841419
A002,R051,02-00-01,04-21-13,00:00:00,REGULAR,003878847,000841590
A002,R051,02-00-01,04-22-13,00:00:00,REGULAR,003879787,000841716
A002,R051,02-00-01,04-23-13,00:00:00,REGULAR,003881024,000842005
A002,R051,02-00-01,04-24-13,00:00:00,REGULAR,003882237,000842288
A002,R051,02-00-01,04-25-13,00:00:00,REGULAR,003883514,000842598
A002,R051,02-00-01,04-26-13,00:00:00,REGULAR,003884919,000842923
A002,R051,02-03-00,04-20-13,00:00:00,REGULAR,000098851,000348213
A002,R051,02-03-00,04-21-13,00:00:00,REGULAR,000099251,000349656
A002,R051,02-03-00,04-22-13,00:00:00,REGULAR,000099597,000350721
A002,R051,02-03-00,04-23-13,00:00:00,REGULAR,000100152,000353060
A002,R051,02-03-00,04-24-13,00:00:00,REGULAR,000100698,000355372
A002,R051,02-03-00,04-25-13,00:00:00,REGULAR,000101371,000357835
A002,R051,02-03-00,04-26-13,00:00:00,REGULAR,000102048,000360214
A002,R051,02-03-01,04-20-13,00:00:00,REGULAR,003711961,005796577
A002,R051,02-03-01,04-21-13,00:00:00,REGULAR,003713078,005798262
A002,R051,02-03-01,04-22-13,00:00:00,REGULAR,003714007,005799577
A002,R051,02-03-01,04-23-13,00:00:00,REGULAR,003715410,005801902
A002,R051,02-03-01,04-24-13,00:00:00,REGULAR,003716775,005804260
A002,R051,02-03-01,04-25-13,00:00:00,REGULAR,003718213,005806802
A002,R051,02-03-01,04-26-13,00:00:00,REGULAR,003719697,005809230
A002,R051,02-03-02,04-20-13,00:00:00,REGULAR,003446718,004776046
A002,R051,02-03-02,04-21-13,00:00:00,REGULAR,003447681,004777379
A002,R051,02-03-02,04-22-13,00:00:00,REGULAR,003448540,004778401
A002,R051,02-03-02,04-23-13,00:00:00,REGULAR,003449901,004780465
A002,R051,02-03-02,04-24-13,00:00:00,REGULAR,003451326,004782677
A002,R051,02-03-02,04-25-13,00:00:00,REGULAR,003452839,004784778
A002,R051,02-03-02,04-26-13,00:00:00,REGULAR,003454306,004786880
